260,"Experience:

2013-2019 - Entrepreneur, Sales of Medical Equipment and Related Medical Goods (ФОП Петрова С.С /МЕДТЕХНІКА)  
- Organized and supported daily operations in retail.  
- Selected and recruited employees.  
- Concluded contracts with suppliers.  
- Solved transport and logistics problems, including receipt, relocation, revaluation, and return of products to suppliers.  
- Managed accounting for payments to suppliers, contractors, buyers, and customers.  

2019-2021 - COO, Art Studio (Artichoke Art & Fashion School)  
- Led sales of short-term education courses in art direction.  
- Selected and recruited employees.  
- Organized teamwork with a focus on a team of six individuals.  
- Created and distributed tasks within teams.  
- Managed projects, including the development of monthly work plans covering various disciplines, marketing activities, and enrollment statistics for core courses.  
- Oversaw project management for weekend events, such as master classes and public talks, along with student accounting and database maintenance.  

Summary of Achievements:  
- Planned, directed, and managed multiple projects simultaneously.  
- Ensured objectives were met in alignment with outlined priorities.  
- Coordinated successful development across several initiatives.  
- Delegated responsibilities effectively and designed time schedules.  
- Negotiated contracts to ensure quality outcomes.   Google_UX_gpt4omini Score"
261,81.855
262,79.367
263,82.864
264,82.592
265,80.76
266,82.364
267,81.691
268,80.375
269,83.107
270,81.332
271,82.727
272,81.708
273,79.373
274,80.706
275,80.028
276,78.71
277,80.926
278,81.001
279,77.687
280,81.005
281,80.096
282,81.157
283,77.513
284,79.824
285,81.878
286,80.308
287,79.92
288,79.404
289,81.685
290,78.055
291,80.501
292,80.741
293,80.668
294,78.548
295,81.021
296,78.849
297,76.979
298,86.686
299,84.009
300,80.426
301,77.52
302,77.8
303,77.564
304,78.412
305,80.965
306,78.453
307,81.261
308,82.998
309,83.274
310,84.065
311,82.27
312,76.746
313,81.134
314,80.092
315,80.169
316,78.396
317,81.036
318,78.758
319,79.9
320,79.862
321,81.235
322,81.892
323,80.209
324,79.347
325,75.718
326,79.29
327,79.631
328,80.893
329,80.777
330,79.585
331,82.596
332,81.17
333,76.836
334,80.838
335,83.368
336,80.351
337,81.69
338,80.813
339,82.322
340,81.794
341,81.162
342,79.993
343,84.256
344,79.589
345,81.626
346,82.032
347,82.99
348,79.746
349,80.039
350,79.88
351,80.311
352,79.699
353,81.365
354,82.078
355,80.941
356,80.35
357,77.435
358,82.46
359,84.349
360,82.538
361,81.206
362,86.613
363,81.613
364,82.009
365,82.689
366,81.601
367,82.052
368,82.168
369,80.021
370,80.055
371,80.336
372,81.203
373,80.035
374,80.373
375,81.386
376,79.463
377,83.282
378,82.488
379,83.635
380,82.078
381,80.182
382,82.661
383,81.989
384,81.789
385,79.59
386,79.359
387,80.468
388,79.968
389,78.36
390,81.426
391,80.555
392,81.007
393,81.694
394,80.731
395,79.282
396,81.071
397,78.02
398,79.534
399,79.55
400,80.45
401,79.799
402,79.5
403,81.244
404,80.929
405,75.535
406,80.053
407,82.745
408,83.849
409,80.482
410,80.054
411,82.656
412,80.064
413,80.82
414,79.345
415,77.62
416,78.117
417,82.296
418,79.462
419,81.515
420,79.325
421,81.482
422,78.745
423,74.921
424,87.054
425,75.841
426,75.077
427,80.832
428,81.337
429,81.089
430,82.409
431,81.085
432,82.641
433,80.722
434,81.33
435,82.987
436,82.044
437,80.922
438,84.433
439,78.815
440,79.92
441,82.246
442,80.302
443,80.771
444,80.658
445,79.301
446,80.954
447,79.914
448,81.197
449,80.874
450,80.563
451,79.164
452,83.702
453,85.187
454,80.737
455,77.316
456,81.432
457,79.259
458,84.386
459,81.416
460,80.346
461,79.5
462,80.199
463,81.666
464,78.943
465,81.043
466,77.738
467,79.935
468,83.599
469,78.63
470,81.412
471,82.891
472,82.332
473,76.826
474,79.919
475,84.16
476,77.186
477,79.256
478,79.578
479,83.243
480,83.625
481,80.965
482,81.599
483,81.77
484,80.468
485,79.933
486,78.936
487,83.016
488,82.799
489,81.623
490,82.529
491,79.957
492,82.621
493,81.023
494,82.494
495,79.136
496,77.282
497,82.701
498,79.578
499,78.745
500,81.958
501,78.951
502,76.684
503,76.534
504,80.68
505,80.355
506,80.897
507,80.594
508,79.848
509,79.871
510,82.434
511,80.967
512,77.628
513,80.76
514,81.076
515,76.71
516,80.256
517,75.894
518,78.629
519,79.3
