260,"Experience:

2013-2019 - Entrepreneur, Sales of Medical Equipment and Related Goods (ФОП Петрова С.С /МЕДТЕХНІКА)
- Managed and supported daily retail operations.
- Responsible for employee selection.
- Negotiated and concluded contracts with suppliers.
- Addressed transport and logistics issues including receipt, relocation, revaluation, and returns.
- Managed accounting for payments to suppliers, contractors, buyers, and customers.

2019-2021 - COO, Artichoke Art & Fashion School
- Led sales of short-term educational courses in art direction.
- Selected and managed a team of employees.
- Organized teamwork for a team of six members.
- Developed and distributed tasks within the team.
- Managed projects including the creation of monthly work plans across various disciplines, from course programs to marketing activities and enrollment statistics.
- Directed 'weekend' projects such as master classes and public talks.
- Maintained student accounting and database records.

Summary of Achievements:
- Planned, directed, and managed projects to meet objectives.
- Coordinated the successful simultaneous development of multiple projects.
- Delegated responsibilities and developed time schedules.
- Negotiated contracts ensuring quality standards were met. DoorDash_PM Score"
261,84.399
262,83.922
263,84.691
264,83.073
265,82.668
266,86.318
267,79.973
268,84.66
269,82.301
270,83.019
271,81.457
272,82.463
273,80.647
274,85.137
275,82.876
276,80.146
277,81.056
278,79.147
279,81.036
280,80.799
281,80.856
282,83.521
283,81.369
284,82.764
285,80.75
286,81.761
287,79.767
288,80.601
289,81.792
290,79.646
291,83.228
292,82.909
293,81.56
294,76.39
295,83.771
296,84.201
297,78.863
298,85.305
299,81.138
300,83.15
301,78.538
302,81.297
303,81.532
304,80.837
305,81.059
306,83.12
307,82.362
308,83.004
309,80.091
310,84.293
311,81.876
312,78.902
313,82.136
314,79.169
315,78.94
316,83.329
317,78.858
318,82.038
319,81.663
320,82.296
321,83.928
322,81.793
323,81.762
324,81.648
325,79.078
326,82.766
327,82.042
328,79.817
329,79.639
330,79.976
331,85.428
332,82.854
333,77.885
334,84.299
335,81.372
336,81.04
337,83.704
338,81.561
339,79.499
340,80.98
341,83.626
342,82.905
343,82.926
344,78.02
345,84.059
346,78.597
347,83.156
348,81.624
349,82.848
350,83.234
351,82.41
352,84.942
353,80.324
354,82.764
355,80.575
356,80.955
357,82.315
358,86.374
359,83.695
360,82.874
361,82.629
362,83.982
363,82.376
364,81.084
365,84.287
366,84.271
367,86.755
368,84.221
369,82.541
370,80.321
371,84.043
372,76.754
373,83.696
374,85.115
375,82.716
376,81.713
377,81.076
378,81.111
379,85.022
380,83.066
381,82.576
382,84.278
383,83.349
384,81.049
385,82.895
386,79.112
387,82.164
388,83.415
389,80.85
390,81.688
391,82.563
392,85.792
393,82.479
394,80.789
395,85.3
396,83.915
397,78.619
398,81.132
399,82.525
400,84.364
401,82.53
402,80.812
403,83.791
404,82.378
405,81.125
406,81.907
407,81.867
408,85.014
409,81.911
410,78.767
411,87.264
412,83.037
413,81.161
414,80.515
415,80.855
416,84.067
417,84.311
418,84.536
419,83.733
420,82.755
421,82.998
422,77.374
423,82.635
424,84.815
425,73.964
426,82.507
427,82.376
428,81.832
429,82.705
430,81.283
431,81.747
432,80.602
433,81.612
434,82.005
435,79.972
436,84.903
437,85.512
438,81.87
439,82.397
440,79.605
441,83.708
442,81.497
443,80.803
444,83.229
445,83.029
446,87.401
447,81.927
448,83.357
449,82.345
450,81.824
451,79.12
452,81.484
453,85.913
454,80.049
455,82.401
456,84.614
457,82.379
458,80.823
459,82.389
460,84.085
461,79.475
462,80.564
463,82.768
464,84.286
465,81.672
466,81.9
467,83.673
468,84.405
469,78.125
470,83.726
471,81.651
472,77.774
473,82.381
474,83.143
475,82.242
476,75.327
477,82.712
478,74.866
479,83.151
480,82.983
481,77.715
482,81.719
483,81.049
484,81.366
485,80.915
486,80.508
487,83.769
488,84.034
489,78.132
490,81.67
491,78.184
492,81.123
493,81.004
494,80.817
495,77.894
496,83.392
497,84.414
498,83.931
499,80.61
500,80.464
501,80.793
502,82.714
503,79.189
504,83.15
505,79.893
506,85.263
507,83.621
508,80.504
509,83.883
510,83.474
511,84.221
512,81.585
513,83.026
514,84.187
515,77.554
516,82.706
517,80.809
518,81.532
519,79.232
